2016-09-14,305478
2016-09-15,526655
2016-09-16,396769
2016-09-17,304571
2016-09-18,179636
2016-09-19,166169
2016-09-20,167898
2016-09-21,168452
2016-09-22,173877
2016-09-23,249974
2016-09-24,400266
2016-09-25,323875
2016-09-26,201192
2016-09-27,311958
2016-09-28,234301
2016-09-29,219855
2016-09-30,385585
2016-10-01,554415
2016-10-02,464735
2016-10-03,412818
2016-10-04,371755
2016-10-05,339686
2016-10-06,320034
2016-10-07,268003
2016-10-08,180906
2016-10-09,181728
2016-10-10,189507
2016-10-11,200983
2016-10-12,186139
2016-10-13,182341
2016-10-14,266002
2016-10-15,407351
2016-10-16,315133
2016-10-17,187232
2016-10-18,223099
2016-10-19,204533
2016-10-20,206165
2016-10-21,306258
2016-10-22,448689
2016-10-23,338897
2016-10-24,191812
2016-10-25,209364
2016-10-26,201943
2016-10-27,211573
2016-10-28,332698
2016-10-29,447481
2016-10-30,335413
2016-10-31,194114
2016-11-01,191872
2016-11-02,184508
2016-11-03,194233
2016-11-04,283155
2016-11-05,422317
2016-11-06,323059
2016-11-07,185042
2016-11-08,188444
2016-11-09,186671
2016-11-10,184234
2016-11-11,260138
2016-11-12,409276
2016-11-13,327871
2016-11-14,188564
2016-11-15,214261
2016-11-16,190844
2016-11-17,191180
2016-11-18,282866
2016-11-19,407049
2016-11-20,306976
2016-11-21,178787
2016-11-22,180594
2016-11-23,209833
2016-11-24,324788
2016-11-25,327374
2016-11-26,464470
2016-11-27,346283
2016-11-28,195969
2016-11-29,202725
2016-11-30,214943
2016-12-01,240945
2016-12-02,309692
2016-12-03,452378
2016-12-04,352781
2016-12-05,210950
2016-12-06,217029
2016-12-07,212525
2016-12-08,215242
2016-12-09,305243
2016-12-10,439490
2016-12-11,332860
2016-12-12,197659
2016-12-13,224377
2016-12-14,215003
2016-12-15,215843
2016-12-16,299478
2016-12-17,467788
2016-12-18,377102
2016-12-19,251322
2016-12-20,243635
2016-12-21,253027
2016-12-22,266514
2016-12-23,326792
2016-12-24,444803
2016-12-25,358775
2016-12-26,227490
2016-12-27,225725
2016-12-28,232846
2016-12-29,239500
2016-12-30,365968
2016-12-31,558133
2017-01-01,540155
2017-01-02,437674
2017-01-03,283228
2017-01-04,314887
2017-01-05,301835
2017-01-06,366706
2017-01-07,499232
2017-01-08,410839
2017-01-09,304458
2017-01-10,334785
2017-01-11,419328
2017-01-12,707894
2017-01-13,533593
2017-01-14,523740
2017-01-15,479327
2017-01-16,455889
2017-01-17,467048
2017-01-18,492615
2017-01-19,496976
2017-01-20,494102
2017-01-21,479515
2017-01-22,478395
2017-01-23,482926
2017-01-24,512059
2017-01-25,487462
2017-01-26,492113
2017-01-27,541255
2017-01-28,529524
2017-01-29,533587
2017-01-30,518716
2017-01-31,501791
2017-02-01,487867
2017-02-02,480120
2017-02-03,471048
2017-02-04,466273
2017-02-05,449413
2017-02-06,465860
2017-02-07,461449
2017-02-08,461510
2017-02-09,458051
2017-02-10,496201
2017-02-11,465598
2017-02-12,387866
2017-02-13,319274
2017-02-14,308195
2017-02-15,312582
2017-02-16,322409
2017-02-17,411522
2017-02-18,551048
2017-02-19,457165
2017-02-20,326663
2017-02-21,393757
2017-02-22,366023
2017-02-23,355084
2017-02-24,451459
2017-02-25,592947
2017-02-26,465016
2017-02-27,314609
2017-02-28,338780
2017-03-01,332093
2017-03-02,341290
2017-03-03,446212
2017-03-04,643778
2017-03-05,530899
2017-03-06,336399
2017-03-07,348824
2017-03-08,348603
2017-03-09,369116
2017-03-10,512289
2017-03-11,720113
2017-03-12,561696
2017-03-13,359800
2017-03-14,382024
2017-03-15,377639
2017-03-16,356559
2017-03-17,462129
2017-03-18,648761
2017-03-19,547744
2017-03-20,349858
2017-03-21,396455
2017-03-22,418565
2017-03-23,389671
2017-03-24,525192
2017-03-25,684631
2017-03-26,536637
2017-03-27,341183
2017-03-28,374032
2017-03-29,388574
2017-03-30,700155
2017-03-31,457287
2017-04-01,563668
2017-04-02,727828
2017-04-03,649087
2017-04-04,540158
2017-04-05,339143
2017-04-06,363423
2017-04-07,423501
2017-04-08,607703
2017-04-09,509552
2017-04-10,335063
2017-04-11,335000
2017-04-12,315220
2017-04-13,314020
2017-04-14,422203
2017-04-15,609141
2017-04-16,496757
2017-04-17,314659
2017-04-18,331426
2017-04-19,319092
2017-04-20,326619
2017-04-21,438608
2017-04-22,597705
2017-04-23,492191
2017-04-24,314709
2017-04-25,356753
2017-04-26,345393
2017-04-27,335896
2017-04-28,458381
2017-04-29,652590
2017-04-30,637172
2017-05-01,532608
2017-05-02,343955
2017-05-03,379302
2017-05-04,368590
2017-05-05,478177
2017-05-06,651052
2017-05-07,536762
2017-05-08,354798
2017-05-09,365514
2017-05-10,348597
2017-05-11,350366
2017-05-12,463620
2017-05-13,672676
2017-05-14,552007
2017-05-15,360037
2017-05-16,243635
2017-05-17,360880
2017-05-18,346626
2017-05-19,490136
2017-05-20,635186
2017-05-21,546143
2017-05-22,543439
2017-05-23,367578
2017-05-24,358086
2017-05-25,349269
2017-05-26,372618
2017-05-27,514499
2017-05-28,721359
2017-05-29,669646
2017-05-30,579875
2017-05-31,350288
2017-06-01,390554
2017-06-02,411179
2017-06-03,568267
2017-06-04,541344
2017-06-05,417288
2017-06-06,443367
2017-06-07,416777
2017-06-08,413966
2017-06-09,473496
2017-06-10,595963
2017-06-11,528628
2017-06-12,427017
2017-06-13,386088
2017-06-14,398412
2017-06-15,409892
2017-06-16,486715
2017-06-17,640909
2017-06-18,561038
2017-06-19,428512
2017-06-20,460623
2017-06-21,438551
2017-06-22,445994
2017-06-23,513698
2017-06-24,634056
2017-06-25,581416
2017-06-26,466367
2017-06-27,491084
2017-06-28,615455
2017-06-29,853258
2017-06-30,689243
2017-07-01,700489
2017-07-02,629595
2017-07-03,575188
2017-07-04,646964
2017-07-05,662179
2017-07-06,630905
2017-07-07,600940
2017-07-08,655601
2017-07-09,594283
2017-07-10,560158
2017-07-11,612775
2017-07-12,584511
2017-07-13,549705
2017-07-14,532709
2017-07-15,565500
2017-07-16,548328
2017-07-17,540074
2017-07-18,1398131
2017-07-19,543143
2017-07-20,504085
2017-07-21,475331
2017-07-22,482512
2017-07-23,481956
2017-07-24,458653
2017-07-25,457594
2017-07-26,456508
2017-07-27,452424
2017-07-28,507333
2017-07-29,471504
2017-07-30,466302
2017-07-31,431775
2017-08-01,457167
2017-08-02,455214
2017-08-03,455164
2017-08-04,452655
2017-08-05,452531
2017-08-06,456170
2017-08-07,452995
2017-08-08,493534
2017-08-09,435224
2017-08-10,431788
2017-08-11,432508
2017-08-12,419039
2017-08-13,414557
2017-08-14,414498
2017-08-15,413060
2017-08-16,426041
2017-08-17,445258
2017-08-18,474169
2017-08-19,490838
2017-08-20,451081
2017-08-21,470702
2017-08-22,463967
2017-08-23,468619
2017-08-24,700533
2017-08-25,485656
2017-08-26,470163
2017-08-27,460430
2017-08-28,526898
2017-08-29,420756
2017-08-30,380143
2017-08-31,334012
2017-09-01,305187
2017-09-02,420031
2017-09-03,360849
2017-09-04,241793
2017-09-05,250472
2017-09-06,234237
2017-09-07,248151
2017-09-08,335886
2017-09-09,484827
2017-09-10,396590
2017-09-11,236571
2017-09-12,241141
2017-09-13,215837
2017-09-14,221539
2017-09-15,329673
2017-09-16,463102
2017-09-17,367318
2017-09-18,212942
2017-09-19,226743
2017-09-20,229062
2017-09-21,239468
2017-09-22,316446
2017-09-23,469007
2017-09-24,377136
2017-09-25,217428
2017-09-26,225326
2017-09-27,222359
2017-09-28,226086
2017-09-29,243950
2017-09-30,441929
2017-10-01,653678
2017-10-02,548519
2017-10-03,500791
2017-10-04,484618
2017-10-05,421811
2017-10-06,385390
2017-10-07,367230
2017-10-08,324184
2017-10-09,229470
2017-10-10,237711
2017-10-11,225583
2017-10-12,218755
2017-10-13,314566
2017-10-14,485901
2017-10-15,381519
2017-10-16,225081
2017-10-17,225292
2017-10-18,271320
2017-10-19,294261
2017-10-20,327784
2017-10-21,458152
2017-10-22,373180
2017-10-23,569272
2017-10-24,310689
2017-10-25,270886
2017-10-26,249752
2017-10-27,383147
2017-10-28,567278
2017-10-29,393571
2017-10-30,222302
2017-10-31,210725
2017-11-01,200899
2017-11-02,212730
2017-11-03,301927
2017-11-04,440862
2017-11-05,197136
2017-11-06,197136
2017-11-07,197653
2017-11-08,186714
2017-11-09,181955
2017-11-10,256550
2017-11-11,392406
2017-11-12,312202
2017-11-13,227912
2017-11-14,202188
2017-11-15,186015
2017-11-16,186913
2017-11-17,292320
2017-11-18,413780
2017-11-19,308161
2017-11-20,168804
2017-11-21,185053
2017-11-22,164524
2017-11-23,168799
2017-11-24,227996
2017-11-25,359462
2017-11-26,286574
2017-11-27,166238
2017-11-28,177693
2017-11-29,169341
2017-11-30,170111
2017-12-01,256240
2017-12-02,370184
2017-12-03,283927
2017-12-04,159941
2017-12-05,183962
2017-12-06,165847
2017-12-07,160035
2017-12-08,222438
2017-12-09,337057
2017-12-10,270599
2017-12-11,157153
2017-12-12,163506
2017-12-13,284668
2017-12-14,195018
2017-12-15,402619
2017-12-16,412588
2017-12-17,304100
2017-12-18,152729
2017-12-19,150760
2017-12-20,152161
2017-12-21,197258
2017-12-22,211727
2017-12-23,366806
2017-12-24,285212
2017-12-25,146405
2017-12-26,271902
2017-12-27,202600
2017-12-28,228571
2017-12-29,504085
2017-12-30,441298
2017-12-31,410101
2018-01-01,451491
2018-01-02,259914
2018-01-03,317573
2018-01-04,264732
2018-01-05,381897
2018-01-06,644998
2018-01-07,307168
